date,day_of_week,channel,spend,revenue,roas,impressions,clicks,conversions,new_customers,ctr,cpc,cpa,aov,source_row,record_id,expected_at_reported_roas,revenue_difference,explanation
2023-04-27,Thu,Meta Ads,495620.8,465090.56,0.94,5568686,217845,454,281,3.91,2.28,1091.68,1024.43,1161,2023-04-27|Meta Ads,465883.55,-792.99,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Google Search,95552.12,343720.09,3.6,2504210,70803,618,352,2.83,1.35,154.62,556.18,1162,2023-04-27|Google Search,343987.63,-267.54,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Google Display,424023.71,390101.81,0.92,4440203,248959,225,123,5.61,1.7,1884.55,1733.79,1163,2023-04-27|Google Display,390101.81,0.00,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,YouTube,66746.45,124041.6,1.86,1557508,91442,65,22,5.87,0.73,1026.87,1908.33,1164,2023-04-27|YouTube,124148.40,-106.80,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Instagram Reels,109673.14,158411.88,1.44,1877598,50944,143,75,2.71,2.15,766.95,1107.78,1165,2023-04-27|Instagram Reels,157929.32,482.56,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Email,5697.73,39314.34,6.9,167240,7612,54,25,4.55,0.75,105.51,728.04,1166,2023-04-27|Email,39314.34,0.00,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,SMS,39243.35,227093.42,5.79,889955,9172,140,72,1.03,4.28,280.31,1622.1,1167,2023-04-27|SMS,227219.00,-125.58,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Influencer,67179.56,139679.74,2.08,1052950,12811,137,60,1.22,5.24,490.36,1019.56,1168,2023-04-27|Influencer,139733.48,-53.74,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Affiliate,444741.75,2516348.82,5.66,6808791,206284,2985,2358,3.03,2.16,148.99,843,1169,2023-04-27|Affiliate,2517238.31,-889.49,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-27,Thu,Organic Social,261458.7,1135358.26,4.34,3964731,193531,903,505,4.88,1.35,289.54,1257.32,1170,2023-04-27|Organic Social,1134730.76,627.50,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Meta Ads,398548.18,422660.34,1.06,10591067,316730,291,139,2.99,1.26,1369.58,1452.44,1171,2023-04-28|Meta Ads,422461.07,199.27,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Google Search,287988.43,1058760.66,3.68,1747295,37644,639,242,2.15,7.65,450.69,1656.9,1172,2023-04-28|Google Search,1059797.42,-1036.76,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Google Display,288859.56,160461.49,0.56,1545922,89469,134,52,5.79,3.23,2155.67,1197.47,1173,2023-04-28|Google Display,161761.35,-1299.86,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,YouTube,357731.21,700938.53,1.96,5307358,257770,445,195,4.86,1.39,803.89,1575.14,1174,2023-04-28|YouTube,701153.17,-214.64,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Instagram Reels,446068.01,1779588.33,3.99,8663990,56998,1462,526,0.66,7.83,305.11,1217.23,1175,2023-04-28|Instagram Reels,1779811.36,-223.03,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Email,50000.39,354007.76,7.08,251873,4958,294,91,1.97,10.08,170.07,1204.11,1176,2023-04-28|Email,354002.76,5.00,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,SMS,28166.89,190605.34,6.77,725622,28647,156,117,3.95,0.98,180.56,1221.83,1177,2023-04-28|SMS,190689.85,-84.51,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Influencer,38834.23,167480.38,4.31,453303,18501,95,63,4.08,2.1,408.78,1762.95,1178,2023-04-28|Influencer,167375.53,104.85,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Affiliate,356331.18,2425688.87,6.81,10038672,213662,3932,1808,2.13,1.67,90.62,616.91,1179,2023-04-28|Affiliate,2426615.34,-926.47,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-28,Fri,Organic Social,60017.9,133965.95,2.23,373421,12886,121,73,3.45,4.66,496.02,1107.16,1180,2023-04-28|Organic Social,133839.92,126.03,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Meta Ads,100722.76,224359.95,2.23,2074163,32301,335,137,1.56,3.12,300.66,669.73,1181,2023-04-29|Meta Ads,224611.75,-251.80,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Google Search,91170.4,241893.31,2.65,2435041,40310,137,83,1.66,2.26,665.48,1765.64,1182,2023-04-29|Google Search,241601.56,291.75,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Google Display,93124.51,65457.22,0.7,2790069,89207,55,36,3.2,1.04,1693.17,1190.13,1183,2023-04-29|Google Display,65187.16,270.06,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,YouTube,261068.3,478146.59,1.83,6012245,336884,289,210,5.6,0.77,903.35,1654.49,1184,2023-04-29|YouTube,477754.99,391.60,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Instagram Reels,55810.6,116030.24,2.08,1506052,28026,77,60,1.86,1.99,724.81,1506.89,1185,2023-04-29|Instagram Reels,116086.05,-55.81,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Email,33847.9,313313.09,9.26,873128,45628,296,230,5.23,0.74,114.35,1058.49,1186,2023-04-29|Email,313431.55,-118.46,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,SMS,24607,107675.31,4.38,561393,5044,82,48,0.9,4.88,300.09,1313.11,1187,2023-04-29|SMS,107778.66,-103.35,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Influencer,284721.74,958373.38,3.37,5118164,108841,721,439,2.13,2.62,394.9,1329.23,1188,2023-04-29|Influencer,959512.26,-1138.88,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Affiliate,474631.59,2636056.39,5.55,10468220,440409,3050,2318,4.21,1.08,155.62,864.28,1189,2023-04-29|Affiliate,2634205.32,1851.07,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-29,Sat,Organic Social,470827.02,1817863.12,3.86,10219871,203249,1670,1152,1.99,2.32,281.93,1088.54,1190,2023-04-29|Organic Social,1817392.30,470.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Meta Ads,201647.59,682375.44,3.38,1674857,82298,488,195,4.91,2.45,413.21,1398.31,1191,2023-04-30|Meta Ads,681568.85,806.59,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Google Search,328039.12,584565.71,1.78,7361648,399264,432,224,5.42,0.82,759.35,1353.16,1192,2023-04-30|Google Search,583909.63,656.08,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Google Display,496014.97,687476.75,1.39,11723628,251919,553,182,2.15,1.97,896.95,1243.18,1193,2023-04-30|Google Display,689460.81,-1984.06,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,YouTube,231206.69,422414.62,1.83,877769,42397,215,113,4.83,5.45,1075.38,1964.72,1194,2023-04-30|YouTube,423108.24,-693.62,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Instagram Reels,61716.09,202181.91,3.28,301353,2714,149,70,0.9,22.74,414.2,1356.93,1195,2023-04-30|Instagram Reels,202428.78,-246.87,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Email,14820.2,126579.33,8.54,410628,20971,69,34,5.11,0.71,214.79,1834.48,1196,2023-04-30|Email,126564.51,14.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,SMS,27524.47,105528.82,3.83,164050,6713,53,20,4.09,4.1,519.33,1991.11,1197,2023-04-30|SMS,105418.72,110.10,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Influencer,372523.48,1347789.95,3.62,4081108,27177,1934,1237,0.67,13.71,192.62,696.89,1198,2023-04-30|Influencer,1348535.00,-745.05,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Affiliate,54669.81,239125.75,4.37,532341,29021,120,60,5.45,1.88,455.58,1992.71,1199,2023-04-30|Affiliate,238907.07,218.68,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-04-30,Sun,Organic Social,436018.98,1754104.36,4.02,7126028,41278,2111,1161,0.58,10.56,206.55,830.94,1200,2023-04-30|Organic Social,1752796.30,1308.06,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Meta Ads,325852.28,274204.69,0.84,3274155,58677,196,64,1.79,5.55,1662.51,1399,1201,2023-05-01|Meta Ads,273715.92,488.77,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Google Search,412854.27,1119908.49,2.71,4948274,112363,1715,840,2.27,3.67,240.73,653.01,1202,2023-05-01|Google Search,1118835.07,1073.42,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Google Display,127802.1,170807.51,1.34,1622302,30299,143,71,1.87,4.22,893.72,1194.46,1203,2023-05-01|Google Display,171254.81,-447.30,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,YouTube,205508.67,602222.61,2.93,2002224,37752,322,196,1.89,5.44,638.23,1870.26,1204,2023-05-01|YouTube,602140.40,82.21,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Instagram Reels,168890.3,578516.83,3.43,3000033,151004,558,306,5.03,1.12,302.67,1036.77,1205,2023-05-01|Instagram Reels,579293.73,-776.90,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Email,62159.35,320611.71,5.16,1212346,28701,205,112,2.37,2.17,303.22,1563.96,1206,2023-05-01|Email,320742.25,-130.54,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,SMS,27463.3,200652.36,7.31,701456,30583,172,56,4.36,0.9,159.67,1166.58,1207,2023-05-01|SMS,200756.72,-104.36,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Influencer,57893.06,267656.98,4.62,273423,8641,136,63,3.16,6.7,425.68,1968.07,1208,2023-05-01|Influencer,267465.94,191.04,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Affiliate,276598.04,1601917.55,5.79,1942544,34826,942,348,1.79,7.94,293.63,1700.55,1209,2023-05-01|Affiliate,1601502.65,414.90,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-01,Mon,Organic Social,126067.28,580350.72,4.6,2536574,65814,324,116,2.59,1.92,389.1,1791.21,1210,2023-05-01|Organic Social,579909.49,441.23,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,Meta Ads,459332.86,423137.43,0.92,3923200,67630,231,85,1.72,6.79,1988.45,1831.76,1211,2023-05-02|Meta Ads,422586.23,551.20,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,Google Search,291209.36,1298502.54,4.46,5633908,167570,2170,868,2.97,1.74,134.2,598.39,1212,2023-05-02|Google Search,1298793.75,-291.21,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,Google Display,386300.08,465646.12,1.21,10879074,69830,350,234,0.64,5.53,1103.71,1330.42,1213,2023-05-02|Google Display,467423.10,-1776.98,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,YouTube,9456.87,15291.76,1.62,266124,10994,15,9,4.13,0.86,630.46,1019.45,1214,2023-05-02|YouTube,15320.13,-28.37,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,Instagram Reels,372492.91,1295902.83,3.48,8692416,355336,672,235,4.09,1.05,554.3,1928.43,1215,2023-05-02|Instagram Reels,1296275.33,-372.50,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,Email,59978.92,462005.62,7.7,521282,20122,886,416,3.86,2.98,67.7,521.45,1216,2023-05-02|Email,461837.68,167.94,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2023-05-02,Tue,SMS,35501.86,277290.83,7.81,624986,35175,258,162,5.63,1.01,137.6,1074.77,1217,2023-05-02|SMS,277269.53,21.30,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
